都道府県コード又は市区町村コード,NO,都道府県名,市区町村名,名称,名称_カナ,住所,方書,緯度,経度,設置位置,電話番号,内線番号,法人番号,団体名,利用可能曜日,開始時間,終了時間,利用可能日時特記事項,小児対応設備の有無,URL,備考
350001,350001460474,山口県,0474,宇部市図書館附設資料館,ウベシトショカンフセツシリョウカン,宇部市島１－４－５５,,33.959454,131.245544,１階事務室入口,,,,,,,,,,,
350001,350001460475,山口県,0475,宇部市勤労青少年会館,ウベシキンロウセイショウネンカイカン,宇部市松山町１－１２－１,,33.948185,131.252167,１階ロビー,,,,,,,,,,,
350001,350001460476,山口県,0476,宇部市図書館,ウベシトショカン,宇部市琴芝町１－１－３３,,33.95628,131.250198,-,,,,,,,,,,,
350001,350001460477,山口県,0477,宇部市俵田翁体育館,ウベシタワラタオウタイイクカン,宇部市恩田町４－１－１,,33.944817,131.268982,1階ホール,,,,,,,,,,,
350001,350001460478,山口県,0478,宇部市恩田運動公園　野球場,ウベシオンダウンドウコウエン　ヤキュウジョウ,宇部市恩田町４－１－４,,33.944817,131.268982,1階入口正面,,,,,,,,,,,
350001,350001460479,山口県,0479,宇部市西部体育館,ウベシセイブタイイクカン,宇部市島３－９－１６,,33.962963,131.241699,1階事務室,,,,,,,,,,,
350001,350001460480,山口県,0480,宇部市楠若者センター,ウベシクスノキワカモノセンター,宇部市大字西万倉１５１８－１,,34.082935,131.225784,事務室,,,,,,,,,,,
350001,350001460481,山口県,0481,宇部市中央公園　テニスコート,ウベシチュウオウコウエン　テニスコート,宇部市神原町１－６－２３,,33.951412,131.258438,1階ロビー,,,,,,,,,,,
350001,350001460482,山口県,0482,宇部市パルセンター宇部,ウベシパルセンターウベ,宇部市西平原４－９－１,,33.97366,131.223602,1階事務室,,,,,,,,,,,
350001,350001460483,山口県,0483,宇部市武道館,ウベシブドウカン,宇部市島３－９－３０,,33.962883,131.242889,"1階ホール
（管理人室入口）",,,,,,,,,,,
350001,350001460484,山口県,0484,常盤公園　多目的広場（サッカー場）,トキワコウエン　タモクテキヒロバ（サッカージョウ）,宇部市大字上宇部３１０,,33.992851,131.258057,管理人室,,,,,,,,,,,
350001,350001460485,山口県,0485,宇部市恩田運動公園　野球場,ウベシオンダウンドウコウエン　ヤキュウジョウ,宇部市恩田町４－１－４,,33.944817,131.268982,１階事務室,,,,,,,,,,,
350001,350001460486,山口県,0486,宇部市恩田運動公園　水泳プール,ウベシオンタウンドウコウエン　スイエイプール,宇部市恩田町４－１－３,,33.944817,131.268982,監視員室,,,,,,,,,,,
350001,350001460487,山口県,0487,宇部市中央公園　弓道場,ウベシチュウオウコウエン　キュウドウジョウ,宇部市神原町１－６－２３,,33.951412,131.258438,道場1階,,,,,,,,,,,
350001,350001460488,山口県,0488,アクトビレッジおの,アクトビレッジオノ,宇部市大字小野７０２５,,34.117241,131.334793,-,,,,,,,,,,,
350001,350001460489,山口県,0489,男女共同参画センター・フォーユー,ダンジョキョウドウサンカクセンター・フォーユー,宇部市琴芝町１－２－５,,33.955448,131.25174,１階ロビー,,,,,,,,,,,
350001,350001460490,山口県,0490,常盤ロイヤルカントリークラブ,トキワロイヤルカントリークラブ,宇部市大字小野１５８２,,34.123184,131.329346,-,,,,,,,,,,,
350001,350001460491,山口県,0491,ＳＳＳスポーツプラザ宇部,ＳＳＳスポーツプラザウベ,宇部市明神町３－１－１,,33.931705,131.257629,-,,,,,,,,,,,
350001,350001460492,山口県,0492,ＳＳＳフットサルクラブ宇部,ＳＳＳフットサルクラブウベ,宇部市昭和町４－１１－６０,,33.934101,131.256607,-,,,,,,,,,,,
350001,350001460493,山口県,0493,はるおかスイミングスクール宇部校,ハルオカスイミングスクールウベコウ,宇部市大字妻崎開作９１０－１,,33.975437,131.201691,１階事務局内,,,,,,,,,,,
350001,350001460494,山口県,0494,防長スイミングサークル,ボウチョウスイミングサークル,宇部市西平原２－５－４０,,33.974579,131.225922,受付ホール,,,,,,,,,,,
350001,350001460495,山口県,0495,スポーツクラブゼオス宇部,スポーツクラブゼオスウベ,宇部市上宇部４７１－４,,33.992851,131.258057,-,,,,,,,,,,,
350001,350001460496,山口県,0496,ココランド山口・宇部　老人ホーム,ココランドヤマグチ・ウベ　ロウジンホーム,宇部市上宇部７５,,33.967533,131.286774,事務所,,,,,,,,,,,
350001,350001460497,山口県,0497,ココランド山口・宇部　ホテル,ココランドヤマグチ・ウベ　ホテル,宇部市上宇部７５,,33.967533,131.286774,フロント,,,,,,,,,,,
350001,350001460498,山口県,0498,楠こもれびの郷,クスノキコモレビノサト,宇部市大字西万倉１６６２－１,,34.082935,131.225784,温泉玄関,,,,,,,,,,,
350001,350001460499,山口県,0499,山陽自動車道　宇部料金所,サンヨウジドウシャドウ　ウベリョウキンジョ,宇部市川上１４１－２,,33.993031,131.27301,事務所窓口,,,,,,,,,,,
350001,350001460500,山口県,0500,山口宇部空港ビル,ヤマグチウベクウコウビル,宇部市沖宇部６２５－１７,,33.932217,131.275024,国内線ターミナル１階案内所前,,,,,,,,,,,
350001,350001460501,山口県,0501,(株)島田工務店,カブシマタコウムテン,宇部市小松原町２－４－１８,,33.963089,131.240479,-,,,,,,,,,,,
350001,350001460502,山口県,0502,(株)ＮＴＴ西日本－中国　宇部営業所,カブＮＴＴニシニホン－チュウゴク　ウベエイギョウショ,宇部市鍋倉６－１４,,33.967911,131.233124,２階事務所,,,,,,,,,,,
350001,350001460503,山口県,0503,福岡銀行宇部支店,フクオカギンコウウベシテン,宇部市新天町２－１－６,,33.949238,131.249084,ロビー,,,,,,,,,,,
350001,350001460504,山口県,0504,ＵＤトラックス(株)宇部カスタマーセンター,ＵＤトラックスカブウベカスタマーセンター,宇部市妻崎開作８６７,,33.976604,131.209244,事務所１階,,,,,,,,,,,
350001,350001460505,山口県,0505,宇部市学校給食センター,ウベシガッコウキュウショクセンター,宇部市大字西岐波１１７３－２４２,,33.969315,131.307983,玄関ホール,,,,,,,,,,,
350001,350001460506,山口県,0506,宇部市学びの森くすのき,ウベシマナビノモリクスノキ,宇部市大字船木３６１－６,,34.052166,131.207214,エントランスホール,,,,,,,,,,,
350001,350001460507,山口県,0507,宇部市火葬場,ウベシカソウバ,宇部市大字川上１０１０,,33.998383,131.280167,事務室,,,,,,,,,,,
350001,350001460508,山口県,0508,西岐波保育園,ニシキワホイクエン,宇部市床波４－１１－４０,,33.955719,131.3134,事務室,,,,,,,,,,,
350001,350001460509,山口県,0509,神原保育園,カミハラホイクエン,宇部市琴芝町２－３－３０,,33.951836,131.25502,正面玄関,,,,,,,,,,,
350001,350001460510,山口県,0510,新川保育園,シンカワホイクエン,宇部市朝日町６－２５,,33.957363,131.246735,正面玄関,,,,,,,,,,,
350001,350001460511,山口県,0511,原保育園,ハラホイクエン,宇部市妻崎開作１９８２,,33.971478,131.202545,事務室入口横,,,,,,,,,,,
350001,350001460512,山口県,0512,第２乳幼児保育園,ダイ２ニュウヨウジホイクエン,宇部市南浜町２－２－１５,,33.964001,131.233459,玄関につながる廊下の壁,,,,,,,,,,,
350001,350001460513,山口県,0513,宇部市中央卸売市場,ウベシチュウオウオロシウリイチバ,宇部市西平原４－４－１,,33.972153,131.223572,守衛室,,,,,,,,,,,
350001,350001460514,山口県,0514,宇部市地方卸売市場,ウベシチホウオロシウリイチバ,宇部市港町２－５－１,,33.943871,131.247223,卸売業者事務所,,,,,,,,,,,
350001,350001460515,山口県,0515,恩田ふれあいセンター,オンダフレアイセンター,宇部市草江１－６－７,,33.939304,131.271957,事務室,,,,,,,,,,,
350001,350001460516,山口県,0516,岬ふれあいセンター,ミサキフレアイセンター,宇部市明神町１－３－１６,,33.930672,131.261307,玄関ロビー,,,,,,,,,,,
350001,350001460517,山口県,0517,神原ふれあいセンター,カミハラフレアイセンター,宇部市松山町１－５－１６,,33.947098,131.253738,玄関ロビー,,,,,,,,,,,
350001,350001460518,山口県,0518,琴芝ふれあいセンター,コトシバフレアイセンター,宇部市西梶返２－１０－１,,33.952404,131.262985,玄関ロビー,,,,,,,,,,,
350001,350001460519,山口県,0519,新川ふれあいセンター,シンカワフレアイセンター,宇部市朝日町８－２０,,33.957844,131.245132,玄関ロビー,,,,,,,,,,,
350001,350001460520,山口県,0520,鵜の島ふれあいセンター,ウノシマフレアイセンター,宇部市鵜の島町６－７,,33.961376,131.238968,玄関ロビー,,,,,,,,,,,
350001,350001460521,山口県,0521,藤山ふれあいセンター,フジヤマフレアイセンター,宇部市文京町１１－１３,,33.974552,131.228134,玄関ロビー,,,,,,,,,,,
350001,350001460522,山口県,0522,黒石ふれあいセンター,クロイシフレアイセンター,宇部市妻崎開作８９－４３４,,33.979671,131.217438,玄関ロビー,,,,,,,,,,,
350001,350001460523,山口県,0523,上宇部ふれあいセンター,カミウベフレアイセンター,宇部市中村２－６－１５,,33.962845,131.262985,玄関ロビー,,,,,,,,,,,
350001,350001460524,山口県,0524,宇部市清掃事務所,ウベシセイソウジムショ,宇部市沖宇部５２７２－６,,33.933609,131.240753,ごみ収集車両,,,,,,,,,,,
350001,350001460525,山口県,0525,旧宇部銀行館（ヒストリア宇部）,キュウウベギンコウカン（ヒストリアウベ）,宇部市新天町１－１,,33.950706,131.246414,１階事務室,,,,,,,,,,,
350001,350001460526,山口県,0526,厚南市民センター,コウナンシミンセンター,宇部市大字東須惠９１４－１１,,33.975182,131.189468,１階階段前,,,,,,,,,,,
350001,350001460527,山口県,0527,無料休憩所（常盤公園）,ムリョウキュウケイショ（トキワコウエン）,宇部市則貞３丁目,,33.945488,131.282257,休憩所内,,,,,,,,,,,
350001,350001460528,山口県,0528,ときわ湖水ホール,トキワコスイホール,宇部市沖宇部２５４,,33.948143,131.28804,１階ロビー,,,,,,,,,,,
350001,350001460529,山口県,0529,石炭記念館,セキタンキネンカン,宇部市野中３－６,,33.945553,131.285721,１階事務室,,,,,,,,,,,
350001,350001460530,山口県,0530,ときわレストハウス,トキワレストハウス,宇部市野中３－５－１７,,33.946632,131.28334,１階エントランス,,,,,,,,,,,
350001,350001460531,山口県,0531,（株）中電工宇部営業所,カブチュウデンコウウベエイギョウショ,宇部市神原町２－３－２２,,33.947815,131.262955,事務所１階,,,,,,,,,,,
350001,350001460532,山口県,0532,（株）中電工宇部外線センター,カブチュウデンコウウベガイセンセンター,宇部市恩田町２－５－１０,,33.947876,131.263336,事務所２階,,,,,,,,,,,
350001,350001460533,山口県,0533,ユーコーラッキー宇部店,ユーコーラッキーウベテン,宇部市妻崎開作８４９,,33.978104,131.211792,ホール内カウンター,,,,,,,,,,,
350001,350001460534,山口県,0534,宇部市環境保全センターごみ焼却場,ウベシカンキョウホゼンセンターゴミショウキャクジョウ,宇部市沖宇部沖ノ山５２７２番地５,,33.93018,131.27626,４階中央制御室,,,,,,,,,,,
350001,350001460535,山口県,0535,見初ふれあいセンター,ミソフレアイセンター,宇部市昭和町１－３－６,,33.94281,131.254593,１階廊下,,,,,,,,,,,
350001,350001460536,山口県,0536,宇部・山陽小野田消防局,ウベ・サンヨウオノダショウボウキョク,宇部市港町２－３－３０,,33.942379,131.249619,２階事務所,,,,,,,,,,,
350001,350001460537,山口県,0537,東部体育広場,トウブタイイクヒロバ,宇部市明神町３－２－２,,33.930103,131.253586,クラブハウス,,,,,,,,,,,
350001,350001460538,山口県,0538,山口トヨペット(株)ときわ店,ヤマグチトヨペットカブトキワテン,宇部市西岐波４４７４－１０,,33.943619,131.29306,ショールーム,,,,,,,,,,,
350001,350001460539,山口県,0539,山口トヨペット(株)宇部西店,ヤマグチトヨペットカブウベニシテン,宇部市妻崎開作８８５,,33.976524,131.206451,ショールーム,,,,,,,,,,,
350001,350001460540,山口県,0540,アルク西岐波店,アルクニシキワミセ,宇部市大字西岐波１５６０－１,,,,店舗内,,,,,,,,,,,
350001,350001460541,山口県,0541,アルク恩田店,アルクオンダテン,宇部市草江１丁目１番１号,,33.942379,131.270981,サービスカウンター,,,,,,,,,,,
350001,350001460542,山口県,0542,アルク琴芝店,アルクコトシバテン,宇部市西琴芝１丁目７番２５－１号,,33.958656,131.25415,サービスカウンター,,,,,,,,,,,
350001,350001460543,山口県,0543,アルク南浜店,アルクミナミハマテン,宇部市南浜町２丁目８番４号,,33.965324,131.232681,サービスカウンター,,,,,,,,,,,
350001,350001460544,山口県,0544,アルク西宇部店,アルクニシウベテン,宇部市厚南北５丁目１番２５号,,34.002132,131.218033,サービスカウンター,,,,,,,,,,,
350001,350001460545,山口県,0545,アルク宇部厚南店,アルクウベアツシミナミテン,宇部市大字中野開作４２８－１,,,,サービスカウンター,,,,,,,,,,,
350001,350001460546,山口県,0546,山口県庁,ヤマグチケンチョウ,山口市滝町１－１,,34.18597,131.471497,１階エントランスホール,,,,,,,,,,,
350001,350001460547,山口県,0547,山口県庁,ヤマグチケンチョウ,山口市滝町１－１,,34.18597,131.471497,６階医療政策課,,,,,,,,,,,
350001,350001460548,山口県,0548,山口県庁,ヤマグチケンチョウ,山口市滝町１－１,,34.18597,131.471497,厚生棟守衛室,,,,,,,,,,,
350001,350001460549,山口県,0549,山口県教育庁,ヤマグチケンキョウイクチョウ,山口市滝町１－１,,34.18597,131.471497,１４階学校安全・体育課,,,,,,,,,,,
350001,350001460550,山口県,0550,山口県議会,ヤマグチケンギカイ,山口市滝町１－１,,34.18597,131.471497,"エントランスホール
（議会棟１階）",,,,,,,,,,,
350001,350001460551,山口県,0551,山口市役所本庁舎（山口総合支所）,ヤマグチシヤクショホンチョウシャ（ヤマグチソウゴウシショ）,山口市亀山町２－１,,34.178391,131.474396,市民ホール　１階,,,,,,,,,,,
350001,350001460552,山口県,0552,山口総合庁舎（山口県税事務所）,ヤマグチソウゴウチョウシャ（ヤマグチケンゼイジムショ）,山口市滝町１－１,,34.18597,131.471497,"エントランスホール
（本館棟１階）",,,,,,,,,,,
350001,350001460553,山口県,0553,山口県消防学校,ヤマグチケンショウボウガッコウ,山口市鋳銭司６４４０－１,,34.06493,131.439056,玄関,,,,,,,,,,,
350001,350001460554,山口県,0554,山口健康福祉センター,ヤマグチケンコウフクシセンター,山口市吉敷下東３－１－１,,34.160973,131.446106,"エントランスホール
（１階）",,,,,,,,,,,
350001,350001460555,山口県,0555,阿知須総合支所,アジスソウゴウシショ,山口市阿知須２７４３,,34.013054,131.359467,1階　ロビー,,,,,,,,,,,
350001,350001460556,山口県,0556,徳地総合支所,トクヂソウゴウシショ,山口市徳地堀１７４４,,34.189011,131.636612,"本館１階
ロビー",,,,,,,,,,,
350001,350001460557,山口県,0557,秋穂総合支所,アイオソウゴウシショ,山口市秋穂東６７５０,,34.016312,131.432816,市民ホール,,,,,,,,,,,
350001,350001460558,山口県,0558,小郡総合支所,オゴオリソウゴウシショ,山口市小郡下郷６０９－１,,34.102661,131.392075,市民ホール,,,,,,,,,,,
350001,350001460559,山口県,0559,山口市保健センター,ヤマグチシホケンセンター,山口市糸米２－６－６,,34.175632,131.461594,事務室　　　（一階）,,,,,,,,,,,
350001,350001460560,山口県,0560,山口市徳地保健センター,ヤマグチシトクヂホケンセンター,山口市徳地堀１９２６－１,,34.189011,131.636612,"１階
事務室",,,,,,,,,,,
350001,350001460561,山口県,0561,山口市秋穂保健センター,ヤマグチシアイオホケンセンター,山口市秋穂東６５７０,,34.015182,131.439423,玄関ホール,,,,,,,,,,,
350001,350001460562,山口県,0562,山口市小郡保健福祉センター,ヤマグチシオゴオリホケンフクシセンター,山口市小郡下郷６０９－５,,34.102661,131.392075,事務室内の壁,,,,,,,,,,,
350001,350001460563,山口県,0563,山口市阿知須健康福祉ｾﾝﾀｰ,ヤマグチシアジスケンコウフクシセンター,山口市阿知須２７４０,,34.016357,131.343506,事務室,,,,,,,,,,,
350001,350001460564,山口県,0564,山口市阿東保健センター,ヤマグチシアトウホケンセンター,山口市阿東徳佐中３４１７－２,,34.405739,131.719284,玄関,,,,,,,,,,,
350001,350001460565,山口県,0565,山口市阿東総合支所,ヤマグチシアトウソウゴウシショ,山口市阿東徳佐中３４１７－２,,34.405739,131.719284,宿直室,,,,,,,,,,,
350001,350001460566,山口県,0566,セミナーパーク,セミナーパーク,山口市秋穂二島１０６２,,34.060059,131.43544,宿泊棟,,,,,,,,,,,
350001,350001460567,山口県,0567,セミナーパーク,セミナーパーク,山口市秋穂二島１０６２,,34.060059,131.43544,管理棟,,,,,,,,,,,
350001,350001460568,山口県,0568,佐山地域交流センター,サヤマチイキコウリュウセンター,山口市佐山２７２６－１,,34.034866,131.359528,"ホール
（１階）",,,,,,,,,,,
350001,350001460569,山口県,0569,小鯖地域交流センター,コサバチイキコウリュウセンター,山口市下小鯖２５１９,,34.130234,131.523361,"ホール
（２階）",,,,,,,,,,,
350001,350001460570,山口県,0570,湯田地域交流センター,ユダチイキコウリュウセンター,山口市湯田温泉５－５－５０,,34.167755,131.456512,"ホール
（１階）",,,,,,,,,,,
350001,350001460571,山口県,0571,大歳地域交流センター,オオトシチイキコウリュウセンター,山口市矢原１４０７－５,,34.149086,131.440369,1階事務室前,,,,,,,,,,,
350001,350001460572,山口県,0572,大内地域交流センター,オオウチチイキコウリュウセンター,山口市大内矢田９５１－５,,34.145569,131.507019,"玄関ホール
",,,,,,,,,,,
350001,350001460573,山口県,0573,吉敷地域交流センター,ヨシキチイキコウリュウセンター,山口市吉敷佐畑１－４－１,,34.166237,131.432999,1階ロビー,,,,,,,,,,,
350001,350001460574,山口県,0574,吉敷地域交流センター,ヨシキチイキコウリュウセンター,山口市吉敷佐畑１－４－２,,34.166237,131.432999,携帯用,,,,,,,,,,,
350001,350001460575,山口県,0575,秋穂地域交流センター,アキホチイキコウリュウセンター,山口市秋穂東６８２３－１,,34.019203,131.433716,事務所内,,,,,,,,,,,
350001,350001460576,山口県,0576,宮野地域交流センター,ミヤノチイキコウリュウセンター,山口市宮野下３０５４,,34.199684,131.50592,１階廊下,,,,,,,,,,,
350001,350001460577,山口県,0577,二島地域交流センター,ニトウチイキコウリュウセンター,山口市秋穂二島２０５９,,34.043148,131.4189,"ホール
（１階）",,,,,,,,,,,
350001,350001460578,山口県,0578,嘉川地域交流センター,カガワチイキコウリュウセンター,山口市嘉川４６５１－１,,34.068199,131.370728,"ホール
（１階）",,,,,,,,,,,
350001,350001460579,山口県,0579,徳地地域交流センター八坂分館,トクチチイキコウリュウセンターヤサカブンカン,山口市徳地八坂９７５,,34.223145,131.664078,"ロビー
（１階）",,,,,,,,,,,
350001,350001460580,山口県,0580,徳地地域交流センター柚野分館,トクチチイキコウリュウセンターユノブンカン,山口市徳地野谷３４９－２,,34.291553,131.642426,玄関（１階）,,,,,,,,,,,
350001,350001460581,山口県,0581,徳地地域交流センター島地分館,トクチチイキコウリュウセンターシマチブンカン,山口市徳地島地９６－２,,34.16304,131.691879,"ホール
（１階）",,,,,,,,,,,
350001,350001460582,山口県,0582,徳地地域交流センター串分館,トクチチイキコウリュウセンタークシブンカン,山口市徳地鯖河内１６２９－１,,34.208263,131.742279,ホール,,,,,,,,,,,
350001,350001460583,山口県,0583,鋳銭司地域交流センター,スゼンジチイキコウリュウセンター,山口市鋳銭司５４３５－１,,34.080338,131.448883,"ホール
（１階）",,,,,,,,,,,
350001,350001460584,山口県,0584,仁保地域交流センター,ヒトシホチイキコウリュウセンター,山口市仁保中郷９７９,,34.199314,131.576553,ロビー,,,,,,,,,,,
350001,350001460585,山口県,0585,名田島地域交流センター,ナタジマチイキコウリュウセンター,山口市名田島１２１８－１,,34.083424,131.412247,"エントランスホール
（１階）",,,,,,,,,,,
350001,350001460586,山口県,0586,小郡地域交流センター,オゴオリチイキコウリュウセンター,山口市小郡下郷６０９－１,,34.102661,131.392075,１階廊下,,,,,,,,,,,
350001,350001460587,山口県,0587,平川地域交流センター,ヒラカワチイキコウリュウセンター,山口市平井１６６５,,34.142864,131.454666,"玄関ホール
（１階）",,,,,,,,,,,
350001,350001460588,山口県,0588,大殿地域交流センター,オオトノチイキコウリュウセンター,山口市大殿大路１２０－４,,34.183136,131.479874,"ホール
（１階）",,,,,,,,,,,
350001,350001460589,山口県,0589,陶地域交流センター,トウチイキコウリュウセンター,山口市陶２５９５,,34.090195,131.430344,"ホール
（1階）",,,,,,,,,,,
350001,350001460590,山口県,0590,白石地域交流センター,シライシチイキコウリュウセンター,山口市本町１－１－２５,,34.173927,131.47345,"玄関ホール
（１階）",,,,,,,,,,,
350001,350001460591,山口県,0591,徳地地域交流センター,トクヂチイキコウリュウセンター,山口市徳地堀１５３３,,34.189011,131.636612,ロビー,,,,,,,,,,,
350001,350001460592,山口県,0592,阿知須地域交流センター,アジスチイキコウリュウセンター,山口市阿知須２７４３,,34.013054,131.359467,２階ロビー,,,,,,,,,,,
350001,350001460593,山口県,0593,山口市阿東地域交流センター地福分館,ヤマグチシアトウチイキコウリュウセンタージフクブンカン,山口市阿東地福上１６９７,,34.378544,131.662231,玄関ロビー,,,,,,,,,,,
350001,350001460594,山口県,0594,山口県警察本部,ヤマグチケンケイサツホンブ,山口市滝町１－１,,34.18597,131.471497,エントランスホール（本部棟１階）,,,,,,,,,,,
350001,350001460595,山口県,0595,山口県警察本部,ヤマグチケンケイサツホンブ,山口市滝町１－１,,34.18597,131.471497,"厚生課事務室内
（本部棟３階）",,,,,,,,,,,
350001,350001460596,山口県,0596,山口警察署,ヤマグチケイサツショ,山口市糸米１－４－４２,,34.173138,131.465652,１階玄関,,,,,,,,,,,
350001,350001460597,山口県,0597,"山口県総合交通センター
（運転免許課等）","ヤマグチケンソウゴウコウツウセンター
（ウンテンメンキョカトウ）",山口市小郡下郷３５６０－２,,34.082996,131.398926,"防災センター
（１階事務室）",,,,,,,,,,,
350001,350001460598,山口県,0598,山口県警察学校,ヤマグチケンケイサツガッコウ,山口市仁保下郷１４５９,,34.190407,131.542496,玄関ロビー,,,,,,,,,,,
350001,350001460599,山口県,0599,山口市中央消防署,ヤマグチシチュウオウショウボウショ,山口市亀山町２－１,,34.178391,131.474396,一階事務所（貸出用）,,,,,,,,,,,
350001,350001460600,山口県,0600,山口市中央消防署大内出張所,ヤマグチシチュウオウショウボウショオオウチシュッチョウショ,山口市大内長野６０６,,34.156349,131.517975,一階事務所（貸出用）,,,,,,,,,,,
350001,350001460601,山口県,0601,山口市中央消防署徳地出張所,ヤマグチシチュウオウショウボウショトクジシュッチョウショ,山口市徳地堀２３０４－１,,34.189011,131.636612,一階事務所（貸出用）,,,,,,,,,,,
350001,350001460602,山口県,0602,山口市南消防署,ヤマグチシミナミショウボウショ,山口市小郡前田町１－１６,,34.085503,131.396561,一階事務所（貸出用）,,,,,,,,,,,
350001,350001460603,山口県,0603,山口市南消防署阿知須出張所,ヤマグチシミナミショウボウショアジスシュッチョウショ,山口市阿知須９４３－２,,34.016357,131.343506,一階事務所（貸出用）,,,,,,,,,,,
350001,350001460604,山口県,0604,山口市南消防署秋穂出張所,ヤマグチシミナミショウボウショアイオシュッチョウショ,山口市秋穂東６８９８－２,,34.014809,131.452942,一階事務所（貸出用）,,,,,,,,,,,
350001,350001460605,山口県,0605,山口市阿東消防署,ヤマグチシアトウショウボウショ,山口市阿東徳佐中３１７０－３,,34.405739,131.719284,一階事務所（貸出用）,,,,,,,,,,,
350001,350001460606,山口県,0606,"愛児園湯田保育所
（私立）","アイジエンユダホイクショ
（シリツ）",山口市富田原町４２－４,,34.160702,131.463989,エントランスホール,,,,,,,,,,,
350001,350001460607,山口県,0607,山口県鴻城高等学校附属幼稚園,ヤマグチケンコウジョウコウトウガッコウフゾクヨウチエン,山口市小郡下郷２６１－１,,34.106937,131.400375,職員室,,,,,,,,,,,
350001,350001460608,山口県,0608,野田学園幼稚園,ノダガクエンヨウチエン,山口市天花１－３－１,,34.18679,131.478653,１F正面玄関,,,,,,,,,,,
350001,350001460609,山口県,0609,山口市立宮野小学校,ヤマグチシリツミヤノショウガッコウ,山口市宮野下３０１７,,34.199684,131.50592,事務室手前廊下(玄関奥),,,,,,,,,,,
350001,350001460610,山口県,0610,山口市立大殿小学校,ヤマグチシリツダイデンショウガッコウガッコウ,山口市大殿大路２１３,,34.18269,131.481461,事務室手前廊下（本館玄関奥）,,,,,,,,,,,
350001,350001460611,山口県,0611,山口市立白石小学校,ヤマグチシリツシライシショウガッコウガッコウ,山口市白石１－１０－１,,34.176678,131.470917,保健室前廊下（東側昇降口奥）,,,,,,,,,,,
350001,350001460612,山口県,0612,山口市立湯田小学校,ヤマグチシリツユダショウガッコウガッコウ,山口市元町２－２６,,34.168934,131.457718,職員昇降口（保健室横）,,,,,,,,,,,
350001,350001460613,山口県,0613,山口市立良城小学校,ヤマグチシリツリョウキズキショウガッコウガッコウ,山口市吉敷佐畑３－３－３,,34.165298,131.430771,体育館（体育館内）,,,,,,,,,,,
350001,350001460614,山口県,0614,山口市立大歳小学校,ヤマグチシリツダイトシショウガッコウ,山口市矢原１４８６,,34.150066,131.439468,職員室前廊下,,,,,,,,,,,
350001,350001460615,山口県,0615,山口市立平川小学校,ヤマグチシリツヒラカワショウガッコウ,山口市平井１６７５－２,,34.142529,131.455093,屋内運動場コモンホール（玄関奥）,,,,,,,,,,,
350001,350001460616,山口県,0616,山口市立陶小学校,ヤマグチシリツトウショウガッコウ,山口市陶３５４４,,34.090195,131.430344,本館職員出入口（玄関奥）,,,,,,,,,,,
350001,350001460617,山口県,0617,山口市立名田島小学校,ヤマグチシリツナダシマショウガッコウ,山口市名田島１５３８－２,,34.076714,131.415604,職員室前昇降口,,,,,,,,,,,
350001,350001460618,山口県,0618,山口市立二島小学校,ヤマグチシリツフタジマショウガッコウ,山口市秋穂二島５５２－１,,34.039101,131.420303,玄関（左側）,,,,,,,,,,,
350001,350001460619,山口県,0619,山口市立嘉川小学校,ヤマグチシリツカガワショウガッコウ,山口市嘉川４９８６,,34.07555,131.376053,玄関（右側）,,,,,,,,,,,
350001,350001460620,山口県,0620,山口市立興進小学校,ヤマグチシリツコウススムショウガッコウ,山口市江崎２２８４,,34.055393,131.371613,玄関（左側）,,,,,,,,,,,
350001,350001460621,山口県,0621,山口市立佐山小学校,ヤマグチシリツサヤマショウガッコウ,山口市佐山２７３１,,34.034866,131.359528,玄関（左側）,,,,,,,,,,,
350001,350001460622,山口県,0622,山口市立鋳銭司小学校,ヤマグチシリツイゼニツカサショウガッコウ,山口市鋳銭司４０１０,,34.085571,131.456696,体育館側廊下（トイレ前）,,,,,,,,,,,
350001,350001460623,山口県,0623,山口市立仁保小学校,ヤマグチシリツニホショウガッコウ,山口市仁保中郷８１,,34.199314,131.576553,玄関（左側）,,,,,,,,,,,
350001,350001460624,山口県,0624,山口市立小鯖小学校,ヤマグチシリツオサバショウガッコウ,山口市下小鯖２５１９,,34.130234,131.523361,体育館入口ホール,,,,,,,,,,,
350001,350001460625,山口県,0625,山口市立大内小学校,ヤマグチシリツオオウチショウガッコウ,山口市大内矢田１０１６,,34.145569,131.507019,体育館玄関,,,,,,,,,,,
350001,350001460626,山口県,0626,山口市立大内小学校,ヤマグチシリツオオウチショウガッコウ,山口市大内矢田１０１６,,34.145569,131.507019,事務室,,,,,,,,,,,
350001,350001460627,山口県,0627,山口市立大内南小学校,ヤマグチシリツオオウチミナミショウガッコウ,山口市大内矢田１１３３－１,,34.145569,131.507019,事務室前ロビー,,,,,,,,,,,
350001,350001460628,山口県,0628,山口市立小郡小学校,ヤマグチシリツショウコオリショウガッコウ,山口市小郡下郷２５４－３,,34.106937,131.400375,本館校舎内廊下（体育館通路側）,,,,,,,,,,,
350001,350001460629,山口県,0629,山口市立上郷小学校,ヤマグチシリツカミゴウショウガッコウ,山口市小郡上郷２５５５,,34.134544,131.395523,屋内運動場玄関（左側）,,,,,,,,,,,
350001,350001460630,山口県,0630,山口市立上郷小学校,ヤマグチシリツカミゴウショウガッコウ,山口市小郡上郷２５５５,,34.134544,131.395523,本館図書室入口横,,,,,,,,,,,
